01;CLA;IPL3;201407;
1;J;2513604;3;EBT;
1;J;2513703;15;EBT;
1;J;2513802;1;EBT;
1;J;2513851;1;EBT;
1;J;2513901;5;EBT;
1;J;2514008;5;EBT;
1;J;2514107;1;EBT;
1;J;2514206;1;EBT;
1;J;2514305;1;EBT;
1;J;2514404;1;EBT;
1;J;2514503;4;EBT;
1;J;2514602;1;EBT;
1;J;2514701;1;EBT;
1;J;2514800;1;EBT;
1;J;2514909;3;EBT;
1;J;2515005;1;EBT;
1;J;2515104;1;EBT;
1;J;2515203;1;EBT;
1;J;2515302;8;EBT;
1;J;2515500;7;EBT;
1;J;2515609;1;EBT;
1;J;2515708;1;EBT;
1;J;2515807;1;EBT;
1;J;2515906;4;EBT;
1;J;2516003;3;EBT;
1;J;2516102;3;EBT;
1;J;2516201;10;EBT;
1;J;2516300;5;EBT;
1;J;2516409;1;EBT;
1;J;2516508;5;EBT;
1;J;2516607;1;EBT;
1;J;2516706;7;EBT;
1;J;2516805;1;EBT;
1;J;2516904;6;EBT;
1;J;2517001;4;EBT;
1;J;2517100;1;EBT;
1;J;2600054;42;EBT;
1;J;2600203;1;EBT;
1;J;2600401;2;EBT;
1;J;2600500;3;EBT;
1;J;2600708;3;EBT;
1;J;2600906;1;EBT;
1;J;2601052;1;EBT;
1;J;2601102;4;EBT;
1;J;2601201;12;EBT;
1;J;2601409;5;EBT;
1;J;2601607;1;EBT;
1;J;2601706;12;EBT;
1;J;2601904;3;EBT;
1;J;2602001;1;EBT;
1;J;2602100;2;EBT;
1;J;2602209;6;EBT;
1;J;2602605;2;EBT;
1;J;2602704;1;EBT;
1;J;2602803;1;EBT;
1;J;2602902;154;EBT;
1;J;2603009;2;EBT;
1;J;2603108;1;EBT;
1;J;2603207;1;EBT;
1;J;2603454;10;EBT;
1;J;2603603;1;EBT;
1;J;2603900;1;EBT;
1;J;2603926;2;EBT;
1;J;2604007;10;EBT;
1;J;2604106;108;EBT;
1;J;2604155;1;EBT;
1;J;2604205;2;EBT;
1;J;2604502;1;EBT;
1;J;2604700;1;EBT;
1;J;2604809;1;EBT;
1;J;2604908;1;EBT;
1;J;2605004;1;EBT;
1;J;2605103;1;EBT;
1;J;2605152;1;EBT;
1;J;2605202;9;EBT;
1;J;2605301;1;EBT;
1;J;2605400;1;EBT;
1;J;2605459;6;EBT;
1;J;2605509;1;EBT;
1;J;2605608;2;EBT;
1;J;2605707;4;EBT;
1;J;2606002;29;EBT;
1;J;2606101;1;EBT;
1;J;2606200;15;EBT;
1;J;2606408;17;EBT;
1;J;2606606;3;EBT;
1;J;2606804;41;EBT;
1;J;2607208;121;EBT;
1;J;2607307;1;EBT;
1;J;2607604;2;EBT;
1;J;2607653;4;EBT;
1;J;2607752;12;EBT;
1;J;2607901;242;EBT;
1;J;2608107;1;EBT;
1;J;2608206;2;EBT;
1;J;2608305;1;EBT;
1;J;2608453;3;EBT;
1;J;2608503;4;EBT;
1;J;2608750;2;EBT;
1;J;2608800;5;EBT;
1;J;2608909;15;EBT;
1;J;2609006;1;EBT;
1;J;2609105;2;EBT;
1;J;2609402;8;EBT;
1;J;2609501;6;EBT;
1;J;2609600;79;EBT;
1;J;2609709;1;EBT;
1;J;2609907;7;EBT;
1;J;2610004;5;EBT;
1;J;2610509;2;EBT;
1;J;2610608;4;EBT;
1;J;2610707;94;EBT;
1;J;2610905;8;EBT;
1;J;2611002;1;EBT;
1;J;2611101;60;EBT;
1;J;2611309;1;EBT;
1;J;2611507;1;EBT;
1;J;2611606;685;EBT;
1;J;2611804;3;EBT;
1;J;2611903;2;EBT;
1;J;2612000;1;EBT;
1;J;2612109;1;EBT;
1;J;2612208;8;EBT;
1;J;2612505;6;EBT;
1;J;2612554;1;EBT;
1;J;2612604;4;EBT;
1;J;2613008;7;EBT;
1;J;2613107;2;EBT;
1;J;2613206;1;EBT;
1;J;2613404;1;EBT;
1;J;2613503;1;EBT;
1;J;2613701;15;EBT;
1;J;2613800;1;EBT;
1;J;2613909;30;EBT;
1;J;2614105;1;EBT;
1;J;2614204;2;EBT;
1;J;2614501;13;EBT;
1;J;2614808;1;EBT;
1;J;2614857;5;EBT;
1;J;2615300;6;EBT;
1;J;2615409;1;EBT;
1;J;2615607;2;EBT;
1;J;2616183;1;EBT;
1;J;2616308;2;EBT;
1;J;2616407;25;EBT;
1;J;2616506;2;EBT;
1;J;2700102;2;EBT;
1;J;2700201;1;EBT;
1;J;2700300;52;EBT;
1;J;2700409;3;EBT;
1;J;2700508;2;EBT;
1;J;2700607;2;EBT;
1;J;2700706;3;EBT;
1;J;2700805;1;EBT;
1;J;2700904;1;EBT;
1;J;2701001;2;EBT;
1;J;2701100;2;EBT;
1;J;2701209;1;EBT;
1;J;2701308;1;EBT;
1;J;2701357;1;EBT;
1;J;2701407;2;EBT;
1;J;2701506;1;EBT;
1;J;2701605;2;EBT;
1;J;2701704;4;EBT;
1;J;2701803;2;EBT;
1;J;2701902;1;EBT;
1;J;2702009;1;EBT;
1;J;2702108;2;EBT;
1;J;2702207;1;EBT;
1;J;2702306;4;EBT;
1;J;2702355;1;EBT;
1;J;2702405;8;EBT;
1;J;2702504;2;EBT;
1;J;2702553;1;EBT;
1;J;2702603;1;EBT;
1;J;2702702;2;EBT;
1;J;2702900;1;EBT;
1;J;2703106;1;EBT;
1;J;2703205;2;EBT;
1;J;2703304;1;EBT;
1;J;2703403;2;EBT;
1;J;2703502;1;EBT;
1;J;2703700;1;EBT;
1;J;2703809;1;EBT;
1;J;2703908;1;EBT;
1;J;2704005;1;EBT;
1;J;2704104;2;EBT;
1;J;2704203;2;EBT;
1;J;2704302;360;EBT;
1;J;2704401;1;EBT;
1;J;2704500;2;EBT;
1;J;2704609;1;EBT;
1;J;2704708;18;EBT;
1;J;2704807;1;EBT;
1;J;2704906;1;EBT;
1;J;2705002;2;EBT;
1;J;2705101;1;EBT;
1;J;2705200;1;EBT;
1;J;2705309;1;EBT;
1;J;2705408;2;EBT;
1;J;2705507;4;EBT;
1;J;2705705;3;EBT;
1;J;2705804;1;EBT;
1;J;2705903;1;EBT;
1;J;2706000;1;EBT;
1;J;2706109;1;EBT;
1;J;2706208;1;EBT;
1;J;2706307;5;EBT;
1;J;2706406;2;EBT;
1;J;2706422;7;EBT;
1;J;2706448;1;EBT;
1;J;2706505;1;EBT;
1;J;2706703;3;EBT;
1;J;2706802;6;EBT;
1;J;2706901;2;EBT;
1;J;2707008;1;EBT;
1;J;2707107;1;EBT;
1;J;2707206;1;EBT;
1;J;2707305;2;EBT;
1;J;2707503;1;EBT;
1;J;2707602;2;EBT;
1;J;2707701;16;EBT;
1;J;2707909;1;EBT;
1;J;2708006;6;EBT;
1;J;2708105;1;EBT;
1;J;2708204;2;EBT;
1;J;2708303;1;EBT;
1;J;2708402;2;EBT;
1;J;2708501;2;EBT;
1;J;2708600;2;EBT;
1;J;2708709;2;EBT;
1;J;2708808;3;EBT;
1;J;2708907;5;EBT;
1;J;2708956;1;EBT;
1;J;2709004;2;EBT;
1;J;2709103;1;EBT;
1;J;2709152;6;EBT;
1;J;2709202;1;EBT;
1;J;2709301;6;EBT;
1;J;2709400;2;EBT;
1;J;2800209;1;EBT;
1;J;2800308;336;EBT;
1;J;2800407;1;EBT;
1;J;2800506;4;EBT;
1;J;2800605;10;EBT;
1;J;2800670;7;EBT;
1;J;2801009;1;EBT;
1;J;2801108;1;EBT;
1;J;2801207;2;EBT;
1;J;2801405;6;EBT;
1;J;2801504;3;EBT;
1;J;2801603;1;EBT;
1;J;2801702;1;EBT;
1;J;2802106;23;EBT;
1;J;2802205;1;EBT;
1;J;2802304;2;EBT;
1;J;2802403;2;EBT;
1;J;2802700;1;EBT;
1;J;2802908;4;EBT;
1;J;2803005;4;EBT;
1;J;2803203;16;EBT;
1;J;2803302;1;EBT;
1;J;2803401;3;EBT;
1;J;2803500;9;EBT;
1;J;2803609;11;EBT;
1;J;2803708;1;EBT;
1;J;2803807;2;EBT;
1;J;2804003;4;EBT;
1;J;2804102;1;EBT;
1;J;2804201;1;EBT;
1;J;2804409;4;EBT;
1;J;2804508;5;EBT;
1;J;2804607;3;EBT;
1;J;2804805;75;EBT;
1;J;2804904;5;EBT;
1;J;2805109;2;EBT;
1;J;2805307;2;EBT;
1;J;2805406;1;EBT;
1;J;2805505;1;EBT;
1;J;2805604;3;EBT;
1;J;2805703;2;EBT;
1;J;2806008;1;EBT;
1;J;2806107;4;EBT;
1;J;2806206;1;EBT;
1;J;2806305;1;EBT;
1;J;2806503;1;EBT;
1;J;2806602;2;EBT;
1;J;2806701;26;EBT;
1;J;2806800;1;EBT;
1;J;2807105;4;EBT;
1;J;2807303;1;EBT;
1;J;2807402;4;EBT;
1;J;2807600;4;EBT;
1;J;2900108;1;EBT;
1;J;2900355;1;EBT;
1;J;2900702;26;EBT;
1;J;2900801;1;EBT;
1;J;2900900;1;EBT;
1;J;2901106;1;EBT;
1;J;2901304;2;EBT;
1;J;2901502;1;EBT;
1;J;2901601;2;EBT;
1;J;2902104;2;EBT;
1;J;2902708;1;EBT;
1;J;2902807;1;EBT;
1;J;2902906;1;EBT;
1;J;2903201;36;EBT;
1;J;2903276;1;EBT;
1;J;2903409;1;EBT;
1;J;2903508;1;EBT;
1;J;2903904;8;EBT;
1;J;2904001;1;EBT;
1;J;2904308;1;EBT;
1;J;2904605;8;EBT;
1;J;2904704;3;EBT;
1;J;2904753;1;EBT;
1;J;2904902;5;EBT;
1;J;2905008;2;EBT;
1;J;2905206;5;EBT;
1;J;2905404;2;EBT;
1;J;2905602;7;EBT;
1;J;2905701;223;EBT;
1;J;2905800;1;EBT;
1;J;2905909;1;EBT;
1;J;2906006;8;EBT;
1;J;2906303;4;EBT;
1;J;2906501;49;EBT;
1;J;2906600;1;EBT;
1;J;2906709;3;EBT;
1;J;2906808;1;EBT;
1;J;2906857;1;EBT;
1;J;2906873;3;EBT;
1;J;2906907;4;EBT;
1;J;2907103;3;EBT;
1;J;2907202;3;EBT;
1;J;2907301;3;EBT;
1;J;2907509;9;EBT;
1;J;2907806;4;EBT;
1;J;2907905;1;EBT;
1;J;2908002;3;EBT;
1;J;2908101;2;EBT;
1;J;2908408;3;EBT;
1;J;2908507;7;EBT;
1;J;2908606;1;EBT;
1;J;2908804;2;EBT;
1;J;2908903;2;EBT;
1;J;2909109;1;EBT;
1;J;2909307;4;EBT;
1;J;2909406;1;EBT;
1;J;2909802;10;EBT;
1;J;2909901;2;EBT;
1;J;2910057;17;EBT;
1;J;2910503;8;EBT;
1;J;2910602;7;EBT;
1;J;2910701;4;EBT;
1;J;2910727;50;EBT;
1;J;2910800;197;EBT;
1;J;2910909;1;EBT;
1;J;2911105;1;EBT;
1;J;2911204;3;EBT;
1;J;2911402;2;EBT;
1;J;2911600;2;EBT;
1;J;2911709;7;EBT;
1;J;2911808;1;EBT;
1;J;2912103;4;EBT;
1;J;2912202;1;EBT;
1;J;2912400;1;EBT;
1;J;2913002;1;EBT;
1;J;2913200;4;EBT;
1;J;2913309;1;EBT;
1;J;2913408;2;EBT;
1;J;2913457;3;EBT;
1;J;2913507;2;EBT;
1;J;2913606;76;EBT;
1;J;2913705;2;EBT;
1;J;2913903;15;EBT;
1;J;2914000;4;EBT;
1;J;2914307;1;EBT;
1;J;2914406;1;EBT;
1;J;2914505;1;EBT;
1;J;2914604;14;EBT;
1;J;2914653;8;EBT;
1;J;2914703;7;EBT;
1;J;2914802;82;EBT;
1;J;2914901;11;EBT;
1;J;2915205;4;EBT;
1;J;2915304;1;EBT;
1;J;2915502;1;EBT;
1;J;2915601;9;EBT;
1;J;2915700;1;EBT;
1;J;2915809;4;EBT;
1;J;2916104;1;EBT;
1;J;2916203;1;EBT;
1;J;2916302;3;EBT;
1;J;2916401;13;EBT;
1;J;2916906;1;EBT;
1;J;2917003;4;EBT;
1;J;2917102;3;EBT;
1;J;2917201;1;EBT;
1;J;2917300;2;EBT;
1;J;2917359;1;EBT;
1;J;2917409;1;EBT;
1;J;2917508;11;EBT;
1;J;2917607;3;EBT;
1;J;2917706;7;EBT;
1;J;2917904;2;EBT;
1;J;2918001;35;EBT;
1;J;2918100;2;EBT;
1;J;2918407;62;EBT;
1;J;2918456;2;EBT;
1;J;2919207;51;EBT;
1;J;2919405;1;EBT;
1;J;2919504;1;EBT;
1;J;2919553;7;EBT;
1;J;2919801;1;EBT;
1;J;2919900;1;EBT;
1;J;2919926;3;EBT;
1;J;2920452;2;EBT;
1;J;2920502;2;EBT;
1;J;2920601;8;EBT;
1;J;2920700;2;EBT;
1;J;2921005;18;EBT;
1;J;2921104;3;EBT;
1;J;2921203;3;EBT;
1;J;2921302;3;EBT;
1;J;2921500;2;EBT;
1;J;2921708;4;EBT;
1;J;2921906;1;EBT;
1;J;2922003;14;EBT;
1;J;2922102;3;EBT;
1;J;2922300;1;EBT;
1;J;2922508;2;EBT;
1;J;2922904;1;EBT;
1;J;2923001;3;EBT;
1;J;2923100;1;EBT;
1;J;2923209;2;EBT;
1;J;2923407;2;EBT;
1;J;2923506;1;EBT;
1;J;2923605;2;EBT;
1;J;2923803;1;EBT;
1;J;2924009;19;EBT;
1;J;2924207;1;EBT;
1;J;2924405;1;EBT;
1;J;2924652;1;EBT;
1;J;2924900;1;EBT;
1;J;2925006;2;EBT;
1;J;2925105;4;EBT;
1;J;2925204;13;EBT;
1;J;2925303;48;EBT;
1;J;2925501;4;EBT;
1;J;2925600;2;EBT;
1;J;2925709;1;EBT;
1;J;2925808;3;EBT;
1;J;2925956;2;EBT;
1;J;2926004;3;EBT;
1;J;2926301;6;EBT;
1;J;2926400;4;EBT;
1;J;2926509;1;EBT;
1;J;2926608;7;EBT;
1;J;2926657;1;EBT;
1;J;2927002;2;EBT;
1;J;2927101;1;EBT;
1;J;2927200;2;EBT;
1;J;2927408;1136;EBT;
1;J;2927606;1;EBT;
1;J;2927705;1;EBT;
1;J;2927804;1;EBT;
1;J;2927903;1;EBT;
1;J;2928059;1;EBT;
1;J;2928109;3;EBT;
1;J;2928208;3;EBT;
1;J;2928406;2;EBT;
1;J;2928604;3;EBT;
1;J;2928703;11;EBT;
1;J;2928802;5;EBT;
1;J;2928901;9;EBT;
1;J;2929206;28;EBT;
1;J;2929305;1;EBT;
1;J;2929503;5;EBT;
1;J;2929602;2;EBT;
1;J;2929750;1;EBT;
1;J;2929909;6;EBT;
1;J;2930105;5;EBT;
1;J;2930154;4;EBT;
1;J;2930204;2;EBT;
1;J;2930501;11;EBT;
1;J;2930709;96;EBT;
1;J;2931004;1;EBT;
1;J;2931350;44;EBT;
1;J;2931509;1;EBT;
1;J;2931707;3;EBT;
1;J;2931905;3;EBT;
1;J;2932002;2;EBT;
1;J;2932200;2;EBT;
1;J;2932507;3;EBT;
1;J;2932606;2;EBT;
1;J;2932705;1;EBT;
1;J;2932903;13;EBT;
1;J;2933000;1;EBT;
1;J;2933208;3;EBT;
1;J;2933307;97;EBT;
1;J;2933604;3;EBT;
1;J;3100203;1;EBT;
1;J;3100302;1;EBT;
1;J;3100500;2;EBT;
1;J;3100609;3;EBT;
1;J;3100708;1;EBT;
1;J;3100906;2;EBT;
1;J;3101003;2;EBT;
1;J;3101102;3;EBT;
1;J;3101201;1;EBT;
1;J;3101300;2;EBT;
1;J;3101409;1;EBT;
1;J;3101508;13;EBT;
1;J;3101607;44;EBT;
1;J;3101706;12;EBT;
1;J;3101904;4;EBT;
1;J;3102001;1;EBT;
1;J;3102100;2;EBT;
1;J;3102209;1;EBT;
1;J;3102308;3;EBT;
1;J;3102506;2;EBT;
1;J;3102605;9;EBT;
1;J;3102704;2;EBT;
1;J;3102803;2;EBT;
1;J;3102852;1;EBT;
1;J;3102902;3;EBT;
1;J;3103009;4;EBT;
1;J;3103405;11;EBT;
1;J;3103504;50;EBT;
1;J;3103603;1;EBT;
1;J;3103702;2;EBT;
1;J;3103751;2;EBT;
1;J;3104007;78;EBT;
1;J;3104106;3;EBT;
1;J;3104205;14;EBT;
1;J;3104304;3;EBT;
1;J;3104502;1;EBT;
1;J;3104601;3;EBT;
1;J;3104809;1;EBT;
1;J;3104908;2;EBT;
1;J;3105103;2;EBT;
1;J;3105202;1;EBT;
1;J;3105400;11;EBT;
1;J;3105608;42;EBT;
1;J;3105707;1;EBT;
1;J;3105905;2;EBT;
1;J;3106002;3;EBT;
1;J;3106200;2874;EBT;
1;J;3106309;11;EBT;
1;J;3106408;2;EBT;
1;J;3106655;1;EBT;
1;J;3106705;354;EBT;
1;J;3106804;1;EBT;
1;J;3106903;3;EBT;
1;J;3107000;1;EBT;
1;J;3107109;5;EBT;
1;J;3107307;4;EBT;
1;J;3107406;8;EBT;
1;J;3107604;2;EBT;
1;J;3107703;2;EBT;
1;J;3107802;1;EBT;
1;J;3108008;1;EBT;
1;J;3108107;1;EBT;
1;J;3108206;4;EBT;
1;J;3108305;2;EBT;
1;J;3108404;1;EBT;
1;J;3108602;5;EBT;
1;J;3108701;1;EBT;
1;J;3108800;1;EBT;
1;J;3108909;3;EBT;
1;J;3109006;22;EBT;
1;J;3109105;2;EBT;
1;J;3109204;1;EBT;
1;J;3109253;1;EBT;
1;J;3109303;2;EBT;
1;J;3109402;1;EBT;
1;J;3109451;1;EBT;
1;J;3109501;2;EBT;
1;J;3109600;4;EBT;
1;J;3109709;3;EBT;
1;J;3109808;2;EBT;
1;J;3109907;2;EBT;
1;J;3110004;23;EBT;
1;J;3110202;3;EBT;
1;J;3110301;9;EBT;
1;J;3110509;9;EBT;
1;J;3110608;11;EBT;
1;J;3110707;3;EBT;
1;J;3110806;2;EBT;
1;J;3110905;3;EBT;
1;J;3111002;3;EBT;
1;J;3111101;3;EBT;
1;J;3111150;1;EBT;
1;J;3111200;4;EBT;
1;J;3111309;2;EBT;
1;J;3111408;1;EBT;
1;J;3111507;4;EBT;
1;J;3111606;2;EBT;
1;J;3111705;2;EBT;
1;J;3111804;2;EBT;
1;J;3112000;3;EBT;
1;J;3112208;1;EBT;
1;J;3112307;5;EBT;
1;J;3112505;2;EBT;
1;J;3112604;1;EBT;
1;J;3112653;1;EBT;
1;J;3112802;1;EBT;
1;J;3113008;1;EBT;
1;J;3113206;3;EBT;
1;J;3113305;1;EBT;
1;J;3113404;31;EBT;
1;J;3113503;3;EBT;
1;J;3113602;2;EBT;
1;J;3113701;3;EBT;
1;J;3113800;1;EBT;
1;J;3113909;2;EBT;
1;J;3114006;2;EBT;
1;J;3114105;3;EBT;
1;J;3114204;2;EBT;
1;J;3114303;3;EBT;
1;J;3114402;5;EBT;
1;J;3114501;4;EBT;
1;J;3114550;3;EBT;
1;J;3114808;1;EBT;
1;J;3114907;2;EBT;
1;J;3115003;2;EBT;
1;J;3115102;2;EBT;
1;J;3115201;1;EBT;
1;J;3115300;15;EBT;
1;J;3115409;1;EBT;
1;J;3115474;1;EBT;
1;J;3115508;12;EBT;
1;J;3115607;2;EBT;
1;J;3115904;1;EBT;
1;J;3116001;1;EBT;
1;J;3116100;1;EBT;
1;J;3116159;3;EBT;
1;J;3116308;1;EBT;
1;J;3116407;1;EBT;
1;J;3116605;4;EBT;
1;J;3116704;1;EBT;
1;J;3116803;2;EBT;
1;J;3116902;4;EBT;
1;J;3117009;1;EBT;
1;J;3117108;4;EBT;
1;J;3117207;1;EBT;
1;J;3117306;3;EBT;
1;J;3117405;1;EBT;
1;J;3117504;2;EBT;
1;J;3117603;4;EBT;
1;J;3117702;3;EBT;
1;J;3117801;3;EBT;
1;J;3117876;4;EBT;
1;J;3117900;2;EBT;
1;J;3118007;25;EBT;
1;J;3118106;2;EBT;
1;J;3118205;4;EBT;
1;J;3118304;39;EBT;
1;J;3118403;2;EBT;
1;J;3118502;2;EBT;
1;J;3118601;492;EBT;
1;J;3118809;1;EBT;
1;J;3119005;2;EBT;
1;J;3119104;7;EBT;
1;J;3119302;5;EBT;
1;J;3119401;30;EBT;
1;J;3119500;1;EBT;
1;J;3119609;2;EBT;
1;J;3119708;2;EBT;
1;J;3119807;3;EBT;
1;J;3119906;1;EBT;
1;J;3120003;1;EBT;
1;J;3120102;3;EBT;
1;J;3120151;2;EBT;
1;J;3120409;3;EBT;
1;J;3120508;2;EBT;
1;J;3120607;1;EBT;
1;J;3120706;2;EBT;
1;J;3120805;4;EBT;
1;J;3120839;1;EBT;
1;J;3120870;1;EBT;
1;J;3120904;54;EBT;
1;J;3121001;1;EBT;
1;J;3121209;1;EBT;
1;J;3121258;2;EBT;
1;J;3121308;1;EBT;
1;J;3121407;4;EBT;
1;J;3121506;1;EBT;
1;J;3121605;24;EBT;
1;J;3121704;1;EBT;
1;J;3121803;1;EBT;
1;J;3121902;1;EBT;
1;J;3122009;2;EBT;
1;J;3122306;90;EBT;
1;J;3122454;5;EBT;
1;J;3122504;2;EBT;
1;J;3122702;1;EBT;
1;J;3122900;3;EBT;
1;J;3123007;2;EBT;
1;J;3123205;4;EBT;
1;J;3123304;1;EBT;
1;J;3123403;1;EBT;
1;J;3123502;1;EBT;
1;J;3123601;8;EBT;
1;J;3123809;1;EBT;
1;J;3123858;4;EBT;
1;J;3123908;2;EBT;
1;J;3124005;3;EBT;
1;J;3124104;4;EBT;
1;J;3124203;4;EBT;
1;J;3124302;1;EBT;
1;J;3124401;1;EBT;
1;J;3124609;1;EBT;
1;J;3124708;2;EBT;
1;J;3124807;7;EBT;
1;J;3124906;4;EBT;
1;J;3125101;61;EBT;
1;J;3125200;5;EBT;
1;J;3125309;1;EBT;
1;J;3125606;4;EBT;
1;J;3125705;4;EBT;
1;J;3125804;1;EBT;
1;J;3125903;1;EBT;
1;J;3125952;5;EBT;
1;J;3126000;4;EBT;
1;J;3126109;10;EBT;
1;J;3126208;1;EBT;
1;J;3126307;5;EBT;
1;J;3126703;2;EBT;
1;J;3126752;3;EBT;
1;J;3126802;1;EBT;
1;J;3126901;1;EBT;
1;J;3126950;1;EBT;
1;J;3127008;3;EBT;
1;J;3127073;1;EBT;
1;J;3127107;19;EBT;
1;J;3127305;1;EBT;
1;J;3127354;1;EBT;
1;J;3127370;1;EBT;
1;J;3127388;3;EBT;
1;J;3127602;1;EBT;
1;J;3127701;122;EBT;
1;J;3127800;5;EBT;
1;J;3127909;1;EBT;
1;J;3128006;5;EBT;
1;J;3128105;1;EBT;
1;J;3128204;4;EBT;
1;J;3128253;1;EBT;
1;J;3128303;2;EBT;
1;J;3128402;3;EBT;
1;J;3128600;3;EBT;
1;J;3128709;18;EBT;
1;J;3129103;1;EBT;
1;J;3129202;1;EBT;
1;J;3129509;6;EBT;
1;J;3129608;4;EBT;
1;J;3129657;1;EBT;
1;J;3129707;1;EBT;
1;J;3129806;36;EBT;
1;J;3129905;2;EBT;
1;J;3130002;1;EBT;
1;J;3130051;1;EBT;
1;J;3130101;12;EBT;
1;J;3130309;4;EBT;
1;J;3130408;3;EBT;
1;J;3130507;1;EBT;
1;J;3130556;2;EBT;
1;J;3130655;1;EBT;
1;J;3130705;1;EBT;
1;J;3130903;1;EBT;
1;J;3131000;1;EBT;
1;J;3131109;1;EBT;
1;J;3131208;2;EBT;
1;J;3131307;98;EBT;
1;J;3131406;1;EBT;
1;J;3131703;64;EBT;
1;J;3131802;1;EBT;
1;J;3131901;18;EBT;
1;J;3132008;1;EBT;
1;J;3132107;6;EBT;
1;J;3132206;4;EBT;
1;J;3132305;1;EBT;
1;J;3132404;94;EBT;
1;J;3132503;2;EBT;
1;J;3132602;2;EBT;
1;J;3132701;2;EBT;
1;J;3133006;8;EBT;
1;J;3133105;4;EBT;
1;J;3133204;2;EBT;
1;J;3133303;2;EBT;
1;J;3133402;6;EBT;
1;J;3133501;3;EBT;
1;J;3133600;3;EBT;
1;J;3133709;8;EBT;
1;J;3133758;7;EBT;
1;J;3133808;53;EBT;
1;J;3133907;2;EBT;
1;J;3134103;2;EBT;
1;J;3134202;17;EBT;
1;J;3134301;3;EBT;
1;J;3134400;7;EBT;
1;J;3134608;5;EBT;
1;J;3134707;2;EBT;
1;J;3134806;1;EBT;
1;J;3134905;2;EBT;
1;J;3135050;4;EBT;
1;J;3135076;1;EBT;
1;J;3135100;4;EBT;
1;J;3135209;4;EBT;
1;J;3135308;1;EBT;
1;J;3135407;10;EBT;
1;J;3135506;1;EBT;
1;J;3135605;2;EBT;
1;J;3135803;2;EBT;
1;J;3135902;1;EBT;
1;J;3136009;1;EBT;
1;J;3136108;2;EBT;
1;J;3136207;49;EBT;
1;J;3136306;12;EBT;
1;J;3136405;3;EBT;
1;J;3136520;1;EBT;
1;J;3136603;1;EBT;
1;J;3136652;11;EBT;
1;J;3136702;200;EBT;
1;J;3136900;1;EBT;
1;J;3136959;4;EBT;
1;J;3137205;11;EBT;
1;J;3137536;1;EBT;
1;J;3137601;54;EBT;
1;J;3137700;1;EBT;
1;J;3137809;7;EBT;
1;J;3137908;1;EBT;
1;J;3138005;2;EBT;
1;J;3138104;1;EBT;
1;J;3138203;96;EBT;
1;J;3138401;17;EBT;
1;J;3138500;1;EBT;
1;J;3138609;6;EBT;
1;J;3138674;2;EBT;
1;J;3138682;4;EBT;
1;J;3138708;3;EBT;
1;J;3138807;1;EBT;
1;J;3138906;4;EBT;
1;J;3139003;10;EBT;
1;J;3139102;1;EBT;
1;J;3139201;3;EBT;
1;J;3139300;2;EBT;
1;J;3139409;23;EBT;
1;J;3139508;11;EBT;
1;J;3139607;1;EBT;
1;J;3139805;1;EBT;
1;J;3139904;1;EBT;
1;J;3140001;15;EBT;
1;J;3140159;1;EBT;
1;J;3140209;2;EBT;
1;J;3140308;1;EBT;
1;J;3140407;1;EBT;
1;J;3140506;5;EBT;
1;J;3140530;3;EBT;
1;J;3140555;2;EBT;
1;J;3140605;1;EBT;
1;J;3140704;17;EBT;
1;J;3140803;16;EBT;
1;J;3140852;2;EBT;
1;J;3140902;2;EBT;
1;J;3141108;10;EBT;
1;J;3141207;1;EBT;
1;J;3141306;2;EBT;
1;J;3141405;4;EBT;
1;J;3141504;2;EBT;
1;J;3141603;2;EBT;
1;J;3141702;3;EBT;
1;J;3141801;2;EBT;
1;J;3142007;1;EBT;
1;J;3142106;3;EBT;
1;J;3142205;7;EBT;
1;J;3142254;2;EBT;
1;J;3142304;2;EBT;
1;J;3142403;1;EBT;
1;J;3142502;3;EBT;
1;J;3142601;2;EBT;
1;J;3142700;3;EBT;
1;J;3142809;2;EBT;
1;J;3142908;4;EBT;
1;J;3143005;4;EBT;
1;J;3143104;6;EBT;
1;J;3143153;2;EBT;
1;J;3143203;2;EBT;
1;J;3143302;174;EBT;
1;J;3143401;2;EBT;
1;J;3143450;1;EBT;
1;J;3143500;4;EBT;
1;J;3143609;2;EBT;
1;J;3143807;1;EBT;
1;J;3143906;33;EBT;
1;J;3144003;2;EBT;
1;J;3144102;4;EBT;
1;J;3144300;5;EBT;
1;J;3144359;3;EBT;
1;J;3144375;1;EBT;
1;J;3144409;3;EBT;
1;J;3144508;1;EBT;
1;J;3144607;5;EBT;
1;J;3144656;4;EBT;
1;J;3144672;1;EBT;
1;J;3144706;2;EBT;
1;J;3144805;125;EBT;
1;J;3144904;2;EBT;
1;J;3145000;3;EBT;
1;J;3145059;3;EBT;
1;J;3145109;2;EBT;
1;J;3145208;5;EBT;
1;J;3145307;1;EBT;
1;J;3145356;1;EBT;
1;J;3145372;1;EBT;
1;J;3145604;8;EBT;
1;J;3145851;2;EBT;
1;J;3145877;1;EBT;
1;J;3145901;31;EBT;
1;J;3146008;4;EBT;
1;J;3146107;47;EBT;
1;J;3146206;1;EBT;
1;J;3146305;2;EBT;
1;J;3146503;1;EBT;
1;J;3146552;2;EBT;
1;J;3146602;2;EBT;
1;J;3146701;3;EBT;
1;J;3146750;2;EBT;
1;J;3146909;2;EBT;
1;J;3147006;44;EBT;
1;J;3147105;34;EBT;
